match_id,patch,region,tournament,team1_name,team2_name,team1_drafted_champions,team2_drafted_champions,team1_banned_champions,team2_banned_champions,winner
1208a123-1e7c-41e0-a17e-80e96e69f806,,LEC,LEC - Spring 2024,G2 Esports,MAD Lions KOI,Rell|Lucian|Nami|Taliyah|Rek'Sai,Ahri|Jinx|Rakan|Rengar|Udyr,Rumble|Vi|Nautilus|Twisted Fate|Lee Sin,Kalista|Neeko|Azir|Orianna|LeBlanc,0
95d47074-b558-4d7c-9bf6-55ca778cb50f,,LEC,LEC - Spring 2024,MAD Lions KOI,G2 Esports,Azir|Ivern|Varus|Xayah|Rakan,Jinx|Volibear|Nautilus|Taliyah|Twisted Fate,Draven|Kalista|Aurelion Sol|Yasuo|Jax,Rumble|Vi|Rell|Braum|Renata Glasc,1
89124ded-ff0d-4ee0-904b-6fda403973a9,,LEC,LEC - Spring 2024,Team Vitality,Team BDS,Azir|Braum|Twisted Fate|Ezreal|Maokai,Xayah|Nautilus|Vi|Syndra|Gnar,Olaf|Orianna|Varus|Jax|Yasuo,Rumble|Jayce|Kalista|Jarvan IV|Rell,0
ef5af3f3-3440-4e25-90e2-29cb83ecf20f,,LEC,LEC - Spring 2024,Team BDS,Team Vitality,Azir|Rell|Zeri|Vi|Gragas,Jayce|Maokai|Kai'Sa|Rakan|Tristana,Rumble|Twisted Fate|Kalista|Nautilus|Aatrox,Olaf|Orianna|Varus|Renekton|Sejuani,0
1daa913d-df47-4b84-84ac-54a493c5fccb,,LEC,LEC - Spring 2024,Team Vitality,Team BDS,Azir|Xayah|Nautilus|Aatrox|Volibear,Zeri|Maokai|Rakan|Hwei|Renekton,Olaf|Orianna|Rell|Darius|Garen,Rumble|Twisted Fate|Kalista|Jayce|Sejuani,1
b5d280ec-bec3-4096-803f-d944a0ef6084,,LEC,LEC - Spring 2024,Fnatic,G2 Esports,Rumble|Ashe|Orianna|Xin Zhao|Aatrox,Lucian|Volibear|Nami|Aurelion Sol|Renekton,Draven|Kalista|Nautilus|Neeko|Twisted Fate,Vi|Rek'Sai|Rell|Jax|K'Sante,1
01c7a85b-1bf2-48f9-b24b-3f9838289878,,LEC,LEC - Spring 2024,G2 Esports,Fnatic,Volibear|Rek'Sai|Azir|Jinx|Thresh,Zeri|Jax|Corki|Olaf|Nautilus,Vi|Rumble|Twisted Fate|Renata Glasc|Blitzcrank,Draven|Kalista|Rell|Kog'Maw|Lucian,0
1b480047-319d-446a-b790-3d763f9514bf,,LEC,LEC - Spring 2024,Team Heretics,SK Gaming,Azir|Jinx|Renata Glasc|Vi|K'Sante,Zeri|Rakan|Maokai|Aurelion Sol|Gnar,Kalista|Twisted Fate|Rell|Jayce|Renekton,Neeko|Nautilus|Varus|Gragas|Rek'Sai,1
73a76a84-0cfa-42e5-8949-d48a42901555,,LEC,LEC - Spring 2024,SK Gaming,Team Heretics,Rakan|Xayah|Sejuani|Taliyah|Renekton,Azir|Zeri|Maokai|Bard|Rek'Sai,Neeko|Nautilus|Varus|Alistar|Renata Glasc,Kalista|Rell|Aurelion Sol|Sylas|Jayce,1
ab8beb67-8f10-4e9a-a981-5de92d4d1121,,LEC,LEC - Spring 2024,SK Gaming,Team Heretics,Maokai|Lucian|Nami|Renekton|Corki,Azir|Jinx|Sejuani|Milio|K'Sante,Neeko|Nautilus|Varus|Rek'Sai|Thresh,Kalista|Rell|Zeri|Jayce|Aurelion Sol,1
a6894e4f-ed9f-4f67-a081-a9ba2b6463ac,,LEC,LEC - Spring 2024,GIANTX,MAD Lions KOI,Rell|Jinx|Nautilus|Sylas|Rek'Sai,Zeri|Rakan|Azir|Jarvan IV|Aatrox,Vi|Renata Glasc|Ivern|Twisted Fate|Volibear,Kalista|Rumble|Varus|Yone|Neeko,0
830e7898-e969-4892-84e0-ee74a3cf2d2c,,LEC,LEC - Spring 2024,GIANTX,MAD Lions KOI,Rakan|Maokai|Jinx|Azir|Renekton,Zeri|Sejuani|Nautilus|Ahri|Gnar,Renata Glasc|Vi|Kalista|Twisted Fate|Orianna,Rumble|Varus|Rell|Rek'Sai|Jayce,1
